,NPS_Score,NPS_Category,Timely_delivery,No_of_calls_in_an_Order,Loyalty_Years,C_Marital_Status,Tier_City,Mode_of_Payment,No_of_Items_in_Order,Gender,Order_Mode,Score_on_Food_Quality,Score_on_Order_Logistics,Menu_Presentation_Score,Score_on_Recommendations,Score_on_Delivery_Person_Friendliness
1209,10,2,0,4,7,0,0,3,6,0,2,2,10,6,10,10
1210,4,0,0,4,2,0,1,1,6,1,0,7,6,1,2,3
1211,7,1,0,4,1,1,2,2,7,0,0,5,2,8,8,6
1212,0,0,0,4,5,0,0,0,7,1,0,5,8,8,9,5
1213,2,0,0,4,7,1,1,3,6,0,0,2,8,4,6,2
1214,7,1,0,4,1,0,2,1,3,1,0,4,5,4,5,3
1215,1,0,0,4,10,1,0,2,3,0,0,7,1,9,9,5
1216,3,0,0,4,10,0,1,0,2,1,0,7,8,4,7,2
1217,7,1,0,4,10,1,2,3,3,0,0,7,4,9,2,10
1218,8,1,1,4,4,0,0,1,4,1,1,9,8,6,1,1
1219,5,0,0,4,1,1,1,2,4,0,0,3,10,7,1,2
1220,10,2,1,4,2,0,0,0,8,1,2,10,1,8,6,9
1221,8,1,0,4,8,1,0,3,3,0,1,7,1,5,4,4
1222,4,0,0,4,9,0,1,1,1,1,0,2,6,7,6,5
1223,7,1,0,4,10,1,2,2,2,0,0,4,5,2,6,5
1224,4,0,0,4,10,0,0,0,5,1,0,3,5,2,6,5
1225,0,0,0,4,9,1,1,3,5,0,0,10,7,1,6,5
1226,7,1,0,4,6,0,2,1,6,1,0,6,1,2,9,10
1227,6,0,0,4,2,1,0,2,6,0,0,9,1,8,1,5
1228,0,0,0,4,8,0,1,0,2,1,0,4,1,7,3,6
1229,8,1,0,4,8,1,2,3,3,0,0,6,5,1,7,10
1230,7,1,1,4,2,0,0,1,5,1,1,10,3,5,8,6
1231,5,0,0,4,2,1,1,2,6,0,0,6,6,4,7,3
1232,8,1,1,4,1,0,2,0,3,1,0,6,7,8,3,2
1233,2,0,0,4,2,1,0,3,4,0,0,10,3,7,7,6
1234,2,0,0,4,2,0,1,1,6,1,0,1,8,7,5,4
1235,7,1,0,4,2,1,2,2,6,0,0,8,2,4,4,3
1236,9,2,1,4,4,0,0,0,10,1,2,10,4,5,4,9
1237,6,0,0,4,9,1,1,3,1,0,0,5,7,10,9,2
1238,8,1,1,4,7,0,2,1,1,1,0,6,2,4,6,9
1239,10,2,0,4,6,0,0,2,7,0,2,6,10,10,5,9
1240,6,0,0,4,10,0,1,0,1,1,0,10,1,5,6,1
1241,8,1,0,4,5,1,2,3,7,0,0,5,5,6,3,8
1242,6,0,0,4,6,0,0,1,4,1,0,10,2,5,2,6
1243,9,2,0,4,7,0,0,2,6,0,2,2,4,9,3,8
1244,7,1,0,4,7,0,2,0,6,1,0,6,2,10,7,4
1245,9,2,0,4,7,0,0,3,7,0,2,10,7,8,8,7
1246,8,1,1,4,9,0,1,1,6,1,2,8,3,5,5,1
1247,10,2,0,4,7,0,0,2,8,0,2,7,2,3,8,10
1248,1,0,0,4,6,0,0,0,4,1,0,8,3,10,5,5
1249,5,0,0,4,5,1,1,3,4,0,0,5,3,7,5,1
1250,7,1,0,4,1,0,2,1,6,1,0,7,7,2,2,6
1251,8,1,0,4,4,1,0,2,6,0,1,9,7,2,7,1
1252,0,0,0,4,6,0,1,0,1,1,0,3,9,4,6,2
1253,7,1,0,4,6,1,2,3,1,0,0,8,5,1,7,10
1254,6,0,0,4,8,0,0,1,3,1,0,10,8,5,8,2
1255,5,0,0,4,4,1,1,2,1,0,0,10,4,1,4,1
1256,10,2,1,4,7,0,0,0,8,1,2,10,8,8,1,8
1257,10,2,0,4,6,0,0,3,10,0,2,9,7,4,4,9
1258,6,0,0,4,6,0,1,1,4,1,0,5,5,5,2,3
1259,7,1,0,4,5,1,2,2,2,0,0,8,10,2,9,2
1260,5,0,0,4,5,0,0,0,5,1,0,4,3,2,3,5
1261,8,1,0,4,4,1,1,3,6,0,2,9,8,4,3,9
1262,7,1,0,4,2,0,2,1,6,1,0,5,9,7,2,10
1263,9,2,0,4,6,0,0,2,7,0,2,8,1,2,4,10
1264,9,2,1,4,3,0,0,0,9,1,2,10,1,3,1,7
1265,7,1,0,4,5,1,2,3,3,0,0,7,10,7,8,2
1266,5,0,0,4,9,0,0,1,3,1,0,9,7,2,8,4
1267,1,0,0,4,5,1,1,2,4,0,0,3,1,3,7,2
1268,7,1,1,4,4,0,2,0,5,1,0,4,1,8,8,10
1269,7,1,0,4,8,1,0,3,2,0,1,3,3,4,8,4
1270,1,0,0,4,1,0,1,1,2,1,0,3,4,7,3,1
1271,7,1,0,4,1,1,2,2,4,0,0,7,9,2,7,6
1272,5,0,0,4,4,0,0,0,4,1,0,4,4,7,8,1
1273,6,0,0,4,4,1,1,3,6,0,0,8,1,3,6,1
1274,7,1,0,4,3,0,2,1,7,1,0,6,10,8,8,1
1275,1,0,0,4,1,1,0,2,3,0,0,8,1,4,2,5
1276,2,0,0,4,7,0,1,0,2,1,0,8,3,5,3,5
1277,7,1,0,4,5,1,2,3,7,0,0,7,6,3,5,3
1278,3,0,0,4,8,0,0,1,2,1,0,1,4,2,1,1
1279,3,0,0,4,8,1,1,2,1,0,0,4,3,5,8,2
1280,9,2,1,4,2,0,0,0,9,1,2,10,4,7,4,8
1281,2,0,0,4,1,1,0,3,3,0,0,9,8,8,3,4
1282,6,0,0,4,3,0,1,1,3,1,0,9,8,5,4,6
1283,7,1,0,4,9,1,2,2,5,0,0,4,10,2,1,8
1284,3,0,0,4,10,0,0,0,4,1,0,8,5,9,5,6
1285,9,2,0,4,5,0,0,3,10,0,2,1,10,3,8,9
1286,7,1,1,4,5,0,2,1,2,1,0,5,9,2,3,5
1287,3,0,0,4,5,1,0,2,3,0,0,5,10,9,3,4
1288,7,1,1,4,7,0,1,0,3,1,2,5,3,4,8,3
1289,10,2,0,4,5,0,0,3,10,0,2,6,4,8,7,8
1290,7,1,1,4,7,0,0,1,6,1,1,9,1,2,5,10
1291,9,2,0,4,6,0,0,2,5,0,2,7,2,10,2,10
1292,7,1,0,4,1,0,2,0,7,1,0,4,6,2,8,4
1293,2,0,0,4,10,1,0,3,6,0,0,1,8,10,1,1
1294,4,0,0,4,4,0,1,1,2,1,0,9,1,2,6,4
1295,8,1,0,4,8,1,2,2,5,0,0,4,2,6,7,10
1296,8,1,1,4,1,0,0,0,3,1,1,7,8,3,3,9
1297,3,0,0,4,9,1,1,3,3,0,0,1,6,8,9,6
1298,10,2,1,4,10,0,0,1,7,1,2,6,6,7,9,10
1299,8,1,0,4,5,1,0,2,6,0,1,2,9,3,9,4
1300,4,0,0,4,9,0,1,0,5,1,0,3,5,4,8,6
1301,7,1,0,4,6,1,2,3,1,0,0,4,7,2,6,8
1302,1,0,0,4,9,0,0,1,7,1,0,4,1,7,7,3
1303,7,1,0,4,5,1,1,2,5,0,2,5,10,7,6,10
1304,7,1,0,4,10,0,2,0,1,1,0,6,4,8,8,7
1305,6,0,0,4,8,1,0,3,3,0,0,2,6,8,7,2
1306,1,0,0,4,5,0,1,1,3,1,0,5,3,6,5,5
1307,10,2,0,4,7,0,0,2,6,0,2,7,9,10,3,10
1308,4,0,0,4,3,0,0,0,5,1,0,3,5,6,9,3
1309,4,0,0,4,7,1,1,3,7,0,0,5,8,9,5,1
1310,7,1,0,4,5,0,2,1,3,1,0,4,2,7,1,3
1311,8,1,0,4,1,1,0,2,7,0,1,8,10,4,6,4
1312,10,2,1,4,1,0,0,0,10,1,2,7,2,6,2,9
1313,7,1,0,4,4,1,2,3,4,0,0,4,2,10,8,5
1314,7,1,1,4,1,0,0,1,1,1,1,4,4,6,9,1
1315,0,0,0,4,1,1,1,2,7,0,0,8,10,3,1,3
1316,7,1,0,4,4,0,2,0,2,1,0,8,7,6,10,5
1317,2,0,0,4,10,1,0,3,6,0,0,8,4,9,2,1
1318,4,0,0,4,7,0,1,1,5,1,0,6,4,10,10,3
1319,7,1,0,4,8,1,2,2,2,0,0,5,3,5,1,8
1320,1,0,0,4,1,0,0,0,3,1,0,9,4,10,4,2
1321,7,1,0,4,6,1,1,3,1,0,2,1,10,2,8,2
1322,7,1,0,4,6,0,2,1,6,1,0,8,3,9,5,9
1323,5,0,0,4,4,1,0,2,2,0,0,10,9,1,6,3
1324,9,2,1,4,7,0,0,0,9,1,2,6,10,9,9,10
1325,7,1,0,4,6,1,2,3,2,0,0,7,1,6,7,8
1326,5,0,0,4,5,0,0,1,6,1,0,4,6,8,8,1
1327,8,1,0,4,4,1,1,2,1,0,2,5,8,4,7,1
1328,7,1,0,4,5,0,2,0,2,1,0,7,2,10,8,4
1329,0,0,0,4,10,1,0,3,6,0,0,1,8,9,3,4
1330,9,2,1,4,4,0,0,1,10,1,2,6,9,6,3,9
1331,7,1,0,4,2,1,2,2,7,0,0,6,9,3,8,9
1332,7,1,1,4,2,0,0,0,2,1,1,9,9,8,3,2
1333,6,0,0,4,7,1,1,3,4,0,0,7,2,1,5,4
1334,7,1,0,4,4,0,2,1,2,1,0,6,3,5,6,3
1335,2,0,0,4,6,1,0,2,1,0,0,1,8,2,8,6
1336,6,0,0,4,10,0,1,0,4,1,0,8,5,3,7,6
1337,7,1,0,4,3,1,2,3,3,0,0,6,6,5,2,8
1338,2,0,0,4,9,0,0,1,7,1,0,3,1,3,7,5
1339,5,0,0,4,8,1,1,2,6,0,0,10,1,4,7,5
1340,10,2,1,4,10,0,0,0,9,1,2,2,7,1,1,7
1341,9,2,0,4,6,0,0,3,8,0,2,8,9,7,6,9
1342,8,1,1,4,10,0,1,1,6,1,2,3,9,3,6,4
1343,7,1,0,4,10,1,2,2,3,0,0,7,2,7,2,9
1344,8,1,1,4,6,0,0,0,6,1,1,2,1,4,7,6
1345,10,2,0,4,6,0,0,3,8,0,2,10,6,5,1,10
1346,7,1,0,4,6,0,2,1,2,1,0,4,10,5,6,3
1347,9,2,0,4,5,0,0,2,5,0,2,8,5,3,6,10
1348,2,0,0,4,5,0,1,0,7,1,0,5,3,8,6,5
1349,7,1,0,4,6,1,2,3,3,0,0,6,3,7,9,1
1350,3,0,0,4,2,0,0,1,1,1,0,10,9,1,10,5
1351,7,1,0,4,8,1,1,2,1,0,2,3,2,2,4,2
1352,10,2,1,4,10,0,0,0,5,1,2,6,2,3,6,8
1353,1,0,0,4,2,1,0,3,2,0,0,9,6,8,8,6
1354,9,2,1,4,7,0,0,1,8,1,2,2,10,3,3,10
1355,10,2,0,4,7,0,0,2,10,0,2,1,1,3,5,7
1356,4,0,0,4,2,0,0,0,7,1,0,7,5,7,6,4
1357,7,1,0,4,5,1,1,3,2,0,2,7,2,3,8,5
1358,7,1,0,4,5,0,2,1,6,1,0,4,10,2,4,4
1359,4,0,0,4,2,1,0,2,5,0,0,2,4,1,5,5
1360,1,0,0,4,9,0,1,0,4,1,0,8,8,4,10,6
1361,7,1,0,4,10,1,2,3,1,0,0,6,5,9,10,2
1362,1,0,0,4,5,0,0,1,6,1,0,3,1,5,3,5
1363,5,0,0,4,1,1,1,2,6,0,0,10,9,6,6,3
1364,7,1,1,4,3,0,2,0,1,1,0,5,10,6,1,10
1365,6,0,0,4,7,1,0,3,6,0,0,7,3,1,10,4
1366,10,2,1,4,8,0,0,1,5,1,2,1,1,9,5,7
1367,7,1,0,4,4,1,2,2,4,0,0,5,4,4,10,2
1368,1,0,0,4,5,0,0,0,1,1,0,1,3,6,4,6
1369,4,0,0,4,9,1,1,3,4,0,0,4,5,7,2,1
1370,7,1,0,4,4,0,2,1,4,1,0,4,6,1,4,10
1371,5,0,0,4,7,1,0,2,6,0,0,2,7,8,5,1
1372,6,0,0,4,6,0,1,0,7,1,0,4,1,4,1,1
1373,8,1,0,4,8,1,2,3,2,0,0,5,3,6,5,7
1374,10,2,1,4,4,0,0,1,10,1,2,10,8,3,1,9
1375,7,1,0,4,1,1,1,2,3,0,2,5,10,6,9,3
1376,7,1,0,4,1,0,2,0,5,1,0,5,4,5,9,9
1377,10,2,0,4,7,0,0,3,7,0,2,10,5,3,7,10
1378,1,0,0,4,2,0,1,1,5,1,0,9,8,9,8,1
1379,7,1,0,4,5,1,2,2,1,0,0,5,8,3,6,6
1380,0,0,0,4,9,0,0,0,7,1,0,1,10,4,3,3
1381,8,1,0,4,1,1,1,3,5,0,2,9,10,4,4,7
1382,7,1,0,4,2,0,2,1,2,1,0,8,5,1,7,9
1383,6,0,0,4,5,1,0,2,1,0,0,6,2,3,6,4
1384,0,0,0,4,8,0,1,0,7,1,0,9,7,1,9,4
1385,7,1,0,4,1,1,2,3,1,0,0,6,6,10,2,5
1386,5,0,0,4,9,0,0,1,3,1,0,3,8,5,6,4
1387,2,0,0,4,2,1,1,2,7,0,0,8,3,7,1,6
1388,7,1,0,4,10,0,2,0,2,1,0,5,1,7,5,10
1389,10,2,0,4,6,0,0,3,9,0,2,7,9,10,5,9
1390,5,0,0,4,6,0,1,1,4,1,0,3,9,2,6,1
1391,10,2,0,4,6,0,0,2,8,0,2,1,6,3,5,7
1392,3,0,0,4,4,0,0,0,2,1,0,5,4,6,6,1
1393,1,0,0,4,8,1,1,3,2,0,0,1,4,6,6,5
1394,7,1,1,4,4,0,2,1,5,1,0,5,10,4,6,5
1395,10,2,0,4,5,0,0,2,8,0,2,8,8,6,7,8
1396,4,0,0,4,9,0,1,0,1,1,0,10,9,8,3,3
1397,7,1,0,4,6,1,2,3,1,0,0,4,3,3,6,2
1398,2,0,0,4,3,0,0,1,6,1,0,5,3,6,8,2
1399,7,1,0,4,5,1,1,2,3,0,2,8,9,10,1,10
1400,7,1,0,4,10,0,2,0,4,1,0,7,8,4,3,2
1401,7,1,0,4,3,1,0,3,6,0,1,4,7,8,9,1
1402,1,0,0,4,7,0,1,1,4,1,0,8,7,7,1,4
1403,7,1,0,4,1,1,2,2,2,0,0,6,1,8,4,10
1404,8,1,1,4,5,0,0,0,4,1,1,4,6,5,1,9
1405,1,0,0,4,4,1,1,3,2,0,0,5,2,3,5,4
1406,7,1,0,4,8,0,2,1,4,1,0,6,1,5,9,8
1407,9,2,0,4,5,0,0,2,7,0,2,8,2,2,4,8
1408,9,2,1,4,9,0,0,0,7,1,2,3,3,5,6,8
1409,7,1,0,4,6,1,2,3,2,0,0,8,5,7,4,8
1410,8,1,1,4,8,0,0,1,6,1,1,4,1,7,2,7
1411,8,1,0,4,2,1,1,2,6,0,2,4,4,4,5,10
1412,10,2,1,4,7,0,1,0,8,1,2,1,7,1,1,10
1413,5,0,0,4,9,1,0,3,1,0,0,9,9,10,10,1
1414,0,0,0,4,4,0,1,1,3,1,0,4,2,2,4,6
1415,10,2,0,4,7,0,0,2,8,0,2,9,7,9,5,10
1416,3,0,0,4,8,0,0,0,1,1,0,4,8,6,10,4
1417,5,0,0,4,8,1,1,3,7,0,0,5,2,7,3,4
1418,10,2,1,4,10,0,0,1,10,1,2,4,1,4,2,10
1419,9,2,0,4,6,0,0,2,9,0,2,9,7,2,8,8
1420,6,0,0,4,9,0,1,0,6,1,0,3,1,4,4,5
1421,7,1,0,4,10,1,2,3,1,0,0,5,3,10,7,10
1422,7,1,1,4,3,0,0,1,3,1,1,4,4,1,5,5
1423,8,1,0,4,2,1,1,2,7,0,2,3,4,10,10,5
1424,7,1,0,4,6,0,2,0,4,1,0,6,5,4,5,7
1425,1,0,0,4,5,1,0,3,7,0,0,6,1,10,7,6
1426,2,0,0,4,7,0,1,1,5,1,0,8,9,3,7,4
1427,7,1,0,4,4,1,2,2,5,0,0,8,4,6,10,10
1428,7,1,1,4,8,0,0,0,6,1,1,4,6,5,9,5
1429,6,0,0,4,3,1,1,3,7,0,0,5,5,2,2,2
1430,7,1,1,4,8,0,2,1,7,1,0,6,6,2,1,5
1431,6,0,0,4,2,1,0,2,1,0,0,9,10,9,3,4
1432,5,0,0,4,3,0,1,0,2,1,0,4,10,10,3,4
1433,10,2,0,4,7,0,0,3,7,0,2,5,9,3,1,9
1434,7,1,1,4,10,0,0,1,2,1,1,1,10,10,7,8
1435,1,0,0,4,1,1,1,2,2,0,0,2,9,8,4,6
1436,7,1,0,4,6,0,2,0,6,1,0,4,9,4,9,4
1437,10,2,0,4,5,0,1,3,6,0,2,4,6,7,1,10
1438,4,0,0,4,6,0,1,1,5,1,0,8,5,4,3,3
1439,8,1,0,4,2,1,2,2,4,0,0,7,1,5,2,5
1440,6,0,0,4,10,0,0,0,5,1,0,8,2,4,2,6
1441,10,2,0,4,7,0,0,3,7,0,2,8,1,6,3,10
1442,7,1,1,4,3,0,2,1,1,1,0,4,4,8,2,4
1443,3,0,0,4,9,1,0,2,3,0,0,8,2,9,9,1
1444,0,0,0,4,6,0,1,0,4,1,0,10,2,8,10,6
1445,7,1,0,4,1,1,2,3,1,0,0,4,1,7,9,10
1446,9,2,1,4,1,0,0,1,7,1,2,5,2,10,8,9
1447,0,0,0,4,8,1,1,2,4,0,0,1,10,5,5,5
1448,9,2,1,4,8,0,0,0,5,1,2,8,4,5,5,7
1449,6,0,0,4,1,1,0,3,4,0,0,8,5,4,5,3
1450,6,0,0,4,9,0,1,1,7,1,0,1,9,4,5,6
1451,9,2,0,4,7,0,0,2,8,0,2,2,1,1,9,10
1452,10,2,1,4,2,0,0,0,5,1,2,6,9,4,9,9
1453,8,1,0,4,4,1,1,3,3,0,2,4,7,6,7,7
1454,7,1,1,4,6,0,2,1,5,1,0,4,5,6,2,1
1455,9,2,0,4,5,0,0,2,9,0,2,5,6,5,9,8
1456,4,0,0,4,5,0,1,0,5,1,0,10,5,4,6,5
1457,7,1,0,4,4,1,2,3,5,0,0,8,6,5,5,8
1458,8,1,1,4,5,0,0,1,6,1,1,4,10,2,8,8
1459,7,1,0,4,5,1,1,2,6,0,2,8,6,8,4,3
1460,7,1,0,4,4,0,2,0,6,1,0,6,4,2,9,4
1461,7,1,0,4,10,1,0,3,5,0,1,4,3,9,8,1
1462,7,1,1,4,8,0,1,1,3,1,2,2,10,7,9,6
1463,7,1,0,4,1,1,2,2,7,0,0,5,10,9,9,10
1464,9,2,1,4,3,0,0,0,6,1,2,5,7,3,9,7
1465,8,1,0,4,1,1,1,3,4,0,2,7,5,7,10,8
1466,7,1,0,4,7,0,2,1,5,1,0,7,6,7,4,1
1467,0,0,0,4,7,1,0,2,1,0,0,7,2,8,9,4
1468,9,2,1,4,4,0,0,0,9,1,2,10,2,8,1,10
1469,7,1,0,4,6,1,2,3,2,0,0,7,10,9,3,5
1470,9,2,1,4,9,0,0,1,9,1,2,1,7,4,1,10
1471,6,0,0,4,2,1,1,2,4,0,0,6,6,9,5,6
1472,7,1,0,4,1,0,2,0,4,1,0,5,3,5,7,2
1473,10,2,0,4,6,0,0,3,6,0,2,4,9,6,2,10
1474,7,1,1,4,9,0,1,1,4,1,2,1,3,2,4,6
1475,8,1,0,4,9,1,2,2,5,0,0,6,3,3,6,7
1476,7,1,1,4,2,0,0,0,4,1,1,5,1,4,2,3
1477,1,0,0,4,3,1,1,3,2,0,0,9,6,7,2,4
1478,8,1,1,4,4,0,2,1,2,1,0,4,4,2,3,5
1479,3,0,0,4,6,1,0,2,7,0,0,8,2,8,7,3
1480,2,0,0,4,2,0,1,0,3,1,0,8,1,10,2,4
1481,9,2,0,4,7,0,0,3,7,0,2,1,10,10,5,9
1482,8,1,1,4,4,0,0,1,7,1,1,10,4,1,5,3
1483,9,2,0,4,5,0,0,2,6,0,2,2,4,7,9,9
1484,7,1,0,4,1,0,2,0,6,1,0,7,7,5,2,7
1485,4,0,0,4,5,1,0,3,5,0,0,6,3,4,9,6
1486,1,0,0,4,1,0,1,1,2,1,0,7,2,10,5,4
1487,9,2,0,4,5,0,0,2,9,0,2,10,6,2,1,8
1488,2,0,0,4,2,0,0,0,7,1,0,7,10,5,8,2
1489,6,0,0,4,3,1,1,3,1,0,0,6,1,6,4,4
1490,8,1,1,4,7,0,2,1,3,1,0,8,6,5,2,9
1491,1,0,0,4,6,1,0,2,7,0,0,10,8,10,1,2
1492,2,0,0,4,2,0,1,0,5,1,0,4,1,2,5,5
1493,7,1,0,4,1,1,2,3,1,0,0,7,4,3,6,3
1494,1,0,0,4,5,0,0,1,3,1,0,3,4,10,2,4
1495,0,0,0,4,9,1,1,2,3,0,0,3,7,6,8,2
1496,7,1,1,4,1,0,2,0,7,1,0,6,5,5,1,1
1497,7,1,0,4,5,1,0,3,4,0,1,1,10,6,5,2
1498,7,1,1,4,10,0,1,1,1,1,2,3,3,6,8,9
1499,7,1,0,4,7,1,2,2,5,0,0,5,1,4,4,5
1500,1,0,0,4,3,0,0,0,7,1,0,10,4,4,7,6
1501,3,0,0,4,1,1,1,3,3,0,0,1,1,7,1,5
1502,10,2,1,4,2,0,0,1,7,1,2,2,9,5,7,10
1503,10,2,0,4,5,0,0,2,5,0,2,3,3,3,8,7
1504,1,0,0,4,4,0,1,0,2,1,0,10,7,6,5,4
1505,7,1,0,4,6,1,2,3,3,0,0,6,9,8,4,4
1506,3,0,0,4,1,0,0,1,6,1,0,6,5,3,1,6
1507,5,0,0,4,6,1,1,2,1,0,0,5,5,6,4,3
1508,7,1,0,4,7,0,2,0,4,1,0,6,6,5,8,8
1509,5,0,0,4,9,1,0,3,1,0,0,1,9,9,5,3
1510,4,0,0,4,7,0,1,1,5,1,0,9,5,10,1,3
1511,7,1,0,4,10,1,2,2,6,0,0,6,8,4,7,6
1512,3,0,0,4,8,0,0,0,5,1,0,3,3,10,2,1
1513,4,0,0,4,4,1,1,3,7,0,0,4,4,9,4,1
1514,7,1,0,4,1,0,2,1,3,1,0,4,9,3,1,4
1515,0,0,0,4,9,1,0,2,4,0,0,2,1,1,1,3
1516,3,0,0,4,10,0,1,0,6,1,0,4,10,4,1,4
1517,7,1,0,4,6,1,2,3,7,0,0,6,6,8,8,9
1518,6,0,0,4,6,0,0,1,5,1,0,2,10,7,4,6
1519,10,2,0,4,6,0,0,2,6,0,2,4,7,2,9,7
1520,7,1,0,4,7,0,2,0,6,1,0,6,9,4,1,3
1521,8,1,0,4,3,1,0,3,2,0,1,8,8,4,5,3
1522,6,0,0,4,2,0,1,1,5,1,0,7,10,5,5,5
1523,10,2,0,4,7,0,0,2,9,0,2,7,5,9,8,7
1524,5,0,0,4,2,0,0,0,3,1,0,5,3,6,8,1
1525,2,0,0,4,10,1,1,3,6,0,0,3,1,6,1,5
1526,7,1,0,4,2,0,2,1,7,1,0,6,1,8,6,5
1527,7,1,0,4,8,1,0,2,6,0,1,6,3,2,10,3
1528,5,0,0,4,1,0,1,0,3,1,0,10,7,8,1,3
1529,7,1,0,4,9,1,2,3,6,0,0,6,10,2,9,2
1530,1,0,0,4,2,0,0,1,2,1,0,10,9,7,8,1
1531,5,0,0,4,3,1,1,2,3,0,0,8,9,4,10,6
1532,7,1,0,4,5,0,2,0,2,1,0,6,2,3,1,10
1533,10,2,0,4,5,0,0,3,6,0,2,1,1,8,4,9
1534,8,1,1,4,9,0,1,1,5,1,2,7,4,10,6,10
1535,7,1,0,4,1,1,2,2,4,0,0,4,1,5,8,10
1536,7,1,1,4,9,0,0,0,2,1,1,8,6,5,4,9
1537,7,1,0,4,3,1,1,3,3,0,2,9,10,8,10,2
1538,9,2,1,4,2,0,0,1,7,1,2,9,1,3,6,7
1539,4,0,0,4,7,1,0,2,5,0,0,1,4,3,6,2
1540,1,0,0,4,6,0,1,0,7,1,0,4,2,2,1,3
1541,7,1,0,4,1,1,2,3,3,0,0,4,1,4,4,3
1542,10,2,1,4,2,0,0,1,8,1,2,6,8,8,9,7
1543,1,0,0,4,10,1,1,2,2,0,0,10,9,8,1,1
1544,7,1,0,4,8,0,2,0,6,1,0,6,4,3,2,3
1545,6,0,0,4,7,1,0,3,6,0,0,8,7,5,2,3
1546,10,2,1,4,8,0,0,1,8,1,2,7,5,4,5,10
1547,7,1,0,4,5,1,2,2,3,0,0,7,7,8,7,4
1548,2,0,0,4,7,0,0,0,4,1,0,9,1,9,5,2
1549,9,2,0,4,7,0,0,3,6,0,2,1,7,3,7,9
1550,7,1,0,4,7,0,2,1,2,1,0,7,2,10,5,9
1551,1,0,0,4,9,1,0,2,7,0,0,1,4,7,5,5
1552,0,0,0,4,6,0,1,0,2,1,0,9,4,3,1,1
1553,7,1,0,4,3,1,2,3,1,0,0,6,9,9,5,4
1554,4,0,0,4,9,0,0,1,5,1,0,4,10,8,5,3
1555,8,1,0,4,8,1,1,2,6,0,2,2,5,8,7,7
1556,10,2,1,4,9,0,0,0,7,1,2,10,9,5,1,7
1557,8,1,0,4,7,1,0,3,6,0,1,3,4,5,3,5
1558,1,0,0,4,4,0,1,1,4,1,0,9,1,1,2,2
1559,7,1,0,4,3,1,2,2,4,0,0,6,6,9,6,3
1560,9,2,1,4,8,0,0,0,10,1,2,4,6,5,5,8
1561,2,0,0,4,7,1,1,3,2,0,0,9,9,6,9,6
1562,7,1,0,4,9,0,2,1,4,1,0,5,6,2,8,4
1563,7,1,0,4,4,1,0,2,5,0,1,5,3,3,4,10
1564,7,1,1,4,7,0,1,0,6,1,2,9,10,6,8,2
1565,7,1,0,4,7,1,2,3,4,0,0,5,5,5,9,9
1566,4,0,0,4,9,0,0,1,6,1,0,10,5,9,7,1
1567,1,0,0,4,8,1,1,2,5,0,0,8,9,2,5,5
1568,7,1,0,4,4,0,2,0,4,1,0,7,10,7,6,4
1569,8,1,0,4,9,1,0,3,1,0,1,7,9,2,8,6
1570,8,1,1,4,6,0,1,1,7,1,2,7,8,1,8,6
1571,7,1,0,4,9,1,2,2,1,0,0,4,10,9,8,7
1572,1,0,0,4,7,0,0,0,4,1,0,2,3,3,9,2
1573,0,0,0,4,8,1,1,3,1,0,0,1,9,10,10,1
1574,7,1,1,4,2,0,2,1,6,1,0,8,5,5,1,7
1575,4,0,0,4,6,1,0,2,6,0,0,10,1,1,2,2
1576,3,0,0,4,9,0,1,0,5,1,0,8,6,4,1,5
1577,7,1,0,4,1,1,2,3,3,0,0,8,5,7,2,9
1578,1,0,0,4,9,0,0,1,7,1,0,3,4,3,2,4
1579,3,0,0,4,9,1,1,2,3,0,0,10,5,9,6,4
1580,7,1,0,4,1,0,2,0,7,1,0,8,2,5,10,5
1581,10,2,0,4,5,0,0,3,7,0,2,7,8,4,1,9
1582,5,0,0,4,2,0,1,1,3,1,0,8,7,4,8,6
1583,9,2,0,4,5,0,0,2,7,0,2,8,2,3,6,7
1584,8,1,1,4,10,0,0,0,5,1,1,8,3,9,5,7
1585,7,1,0,4,10,1,1,3,5,0,2,4,5,5,4,7
1586,7,1,0,4,7,0,2,1,2,1,0,4,3,5,1,1
1587,4,0,0,4,7,1,0,2,3,0,0,10,10,2,4,2
1588,0,0,0,4,10,0,1,0,7,1,0,4,9,1,4,2
1589,7,1,0,4,7,1,2,3,7,0,0,5,8,2,5,2
1590,5,0,0,4,7,0,0,1,7,1,0,3,5,10,2,4
1591,0,0,0,4,5,1,1,2,3,0,0,1,4,1,1,4
1592,9,2,1,4,5,0,0,0,6,1,2,8,6,2,1,7
1593,2,0,0,4,6,1,0,3,4,0,0,4,2,9,4,4
1594,4,0,0,4,1,0,1,1,7,1,0,6,5,7,8,1
1595,7,1,0,4,6,1,2,2,4,0,0,7,10,9,9,5
1596,0,0,0,4,8,0,0,0,3,1,0,6,3,1,7,5
1597,4,0,0,4,1,1,1,3,3,0,0,6,4,6,1,6
1598,7,1,0,4,1,0,2,1,2,1,0,6,1,5,3,6
1599,10,2,0,4,6,0,0,2,9,0,2,10,4,6,3,7
1600,0,0,0,4,5,0,1,0,5,1,0,8,1,1,5,5
1601,10,2,0,4,5,0,0,3,5,0,2,7,6,9,5,8
1602,8,1,1,4,9,0,0,1,6,1,1,3,10,4,1,5
1603,5,0,0,4,8,1,1,2,5,0,0,2,2,7,10,1
